,Acanthurus Acanthurus bariene,Acanthurus Acanthurus blochii,Acanthurus Acanthurus chirurgus,Acanthurus Acanthurus dussumieri,Acanthurus Acanthurus guttatus,Acanthurus Acanthurus japonicus,Acanthurus Acanthurus leucocheilus,Acanthurus Acanthurus leucosternon,Acanthurus Acanthurus lineatus,Acanthurus Acanthurus mata,Acanthurus Acanthurus monroviae,Acanthurus Acanthurus nigricans,Acanthurus Acanthurus nigricauda,Acanthurus Acanthurus nigrofuscus,Acanthurus Acanthurus nubilus,Acanthurus Acanthurus olivaceus,Acanthurus Acanthurus pyroferus,Acanthurus Acanthurus tennentii,Acanthurus Acanthurus_achilles,Acanthurus Acanthurus_triostegus,Acanthurus Acanthurus_xanthopterus,Ctenochaetus Ctenochaetus binotatus,Ctenochaetus Ctenochaetus cyanocheilus,Ctenochaetus Ctenochaetus flavicauda,Ctenochaetus Ctenochaetus hawaiiensis,Ctenochaetus Ctenochaetus striatus,Ctenochaetus Ctenochaetus strigosus,Ctenochaetus Ctenochaetus truncatus,Naso Naso annulatus,Naso Naso brachycentron,Naso Naso brevirostris,Naso Naso caesius,Naso Naso fageni,Naso Naso hexacanthus,Naso Naso lituratus,Naso Naso maculatus,Naso Naso minor,Naso Naso tonganus,Naso Naso tuberosus,Naso Naso unicornis,Naso Naso vlamingii,Paracanthurus Paracanthurus_hepatus,Prionurus Prionurus laticlavius,Prionurus Prionurus microlepidotus,Zebrasoma Zebrasoma desjardinii,Zebrasoma Zebrasoma flavescens,Zebrasoma Zebrasoma gemmatum,Zebrasoma Zebrasoma scopas
Acanthurus Acanthurus_xanthopterus,10.563710686707037,10.835819988908641,10.275494762139225,8.476088849579352,11.863892725723911,12.07689673297373,10.636806537763501,11.513988503284708,10.591424439880313,11.065381929479765,10.349928750879846,14.496524489256329,10.873237073811067,9.39920665896858,12.160869466330631,10.670866829515875,11.442618431958032,11.12616435809882,15.797422932951495,7.519156501504945,0.0,11.925859711488927,11.437630324947493,11.754856369688335,14.615111135287755,12.303436024734058,19.40297593611427,14.552193439384789,10.905264480486748,8.83246529229345,10.971058059454815,11.840657876478542,9.753412300915638,10.66206809129532,13.718045003692124,13.04299727872246,8.80351405705986,10.045064013498509,11.909479983058215,10.349051433581606,11.09322918817313,13.905232360954553,9.165640078879614,10.48217519869126,10.093507982966605,15.095218380935437,24.663239749393625,15.492829316655829
Ctenochaetus Ctenochaetus binotatus,9.403302803876814,12.754555962756854,13.280615181250138,11.480511794967251,8.47425956320765,10.00364150925228,9.699975337175086,14.885470364612706,10.980041993995883,11.86350755524121,10.364293917103403,15.035460125273447,10.377983584596967,11.491458560994422,11.712029436120863,9.851344951433283,14.64309027021687,11.445891401371123,15.264198686969104,12.101153040248333,11.925859711488927,0.0,9.804742287663071,11.253802339785286,11.485361441178926,10.178965250987929,18.48503260973878,11.437435298732481,13.350321531435416,9.91173865001908,10.738196035459534,10.913144430024333,10.728060392485059,11.03506628846143,14.225262352308821,14.158031276834864,11.21594562128331,12.22336795123891,11.914338542366691,12.70634519790282,13.195807821340304,16.023755495796014,12.242708929053597,11.871114853376051,9.506089323748144,18.289789089533848,22.357221445827545,14.133581882246391
Ctenochaetus Ctenochaetus cyanocheilus,11.45597458916201,13.529308797563614,15.24880349551534,13.445270713807624,9.333605520000509,12.731753903536234,10.7899107709645,15.384590851800697,13.557468724836149,15.106078449572223,11.091185373335982,15.480013891518645,9.695666117276401,9.867754439541061,13.869633433875073,8.217215183892009,14.920807919896607,12.417174291066743,17.198850225452702,12.614581883899238,11.437630324947493,9.804742287663071,0.0,14.022344974404549,12.504991882221638,11.56116831324126,21.879840964539593,13.762784669635316,14.963010200420706,10.430692468164528,12.962282344660887,13.789299319422376,12.961188743572654,10.84319076338542,14.903982990756434,14.03416248965733,12.060805164775308,13.149112827278472,12.541586655288754,14.344259960466175,14.559394325162772,16.738088842603972,12.290382680308577,12.818271809482244,11.671597512170791,17.434454447988653,25.52863359352157,15.86879802494273
Ctenochaetus Ctenochaetus flavicauda,13.052233822581881,15.193839637645674,15.234884758815312,13.825415528379704,11.905463277858455,10.345991020780879,12.307254575680124,14.57230422382467,11.886482524425977,13.487321171265723,11.783799395691405,15.376356385168952,13.293771075427804,12.603409109129023,14.463199622356138,14.215599655917483,16.256349366159245,15.548539592827817,16.03844876654005,12.067204804031762,11.754856369688335,11.253802339785286,14.022344974404549,0.0,16.0240728534734,12.364864073095083,17.514805377189163,12.26945108588163,14.206966575539706,12.666400845456778,14.269013627351294,11.505844657682426,13.95364823544342,14.130720258196767,15.711337066548893,16.818039855353597,12.644302677289932,13.874215916061855,15.879920349664257,13.484435474799193,14.048341220180298,16.121486196241822,14.420716775307664,13.44427383370991,12.098816103517255,18.030566501696093,22.82213865447621,17.177236403602844
Ctenochaetus Ctenochaetus hawaiiensis,11.341987085452667,13.479477890425418,15.195429234815151,12.890599446670407,11.69611628334814,14.827720867425246,14.149561796206655,15.84693442936999,12.455241341584571,12.52193839047321,13.776237346478322,16.262414484933725,14.572500040902788,14.77445075472761,12.43316956670506,11.924672249545765,16.165841676603723,13.486210055702736,16.624902060749736,15.928814119498325,14.615111135287755,11.485361441178926,12.504991882221638,16.0240728534734,0.0,12.056652053507891,16.698341314857586,15.168400643902826,15.217161702402302,13.294439233129216,12.263214254980513,14.657837671127846,14.702339075057978,15.47915691916815,15.091852204352382,12.23524193025264,14.630177719893437,15.75757827255804,12.932644210419925,16.37002309568693,14.382061167101037,19.09007090553409,15.878751373820052,15.617411687845763,11.136493257362321,21.089419580404158,19.911144243431988,14.25986949546387
Ctenochaetus Ctenochaetus striatus,9.533393589962932,12.964776030245881,14.284362559054959,13.15273941383705,11.185979524929646,12.079564513120264,10.117598973838248,12.783422260870653,12.221252291723049,12.566367753088494,10.063048958590594,14.865202689294916,13.0083789863015,14.29307370554674,13.578764020197909,10.634035499943394,15.698232422320535,12.000265872752088,14.548806998180657,13.48979800603393,12.303436024734058,10.178965250987929,11.56116831324126,12.364864073095083,12.056652053507891,0.0,19.22992681218253,13.238164767239716,13.993980691964051,10.902703330895566,11.98290088633207,9.922439652802522,13.316035795622017,11.89309578299374,12.53468003074579,14.831154028980707,11.47248444210846,13.029019002950582,13.361846039567846,12.916440340939737,11.205827257611233,13.830782303909324,13.081436980305694,12.646978831859675,9.580321881141796,18.665143649081717,22.473906197838527,15.224692516855333
Ctenochaetus Ctenochaetus strigosus,16.178583138445454,16.255546194517738,16.540979768258754,15.765143802880583,18.073151282167164,18.739413020820162,18.760336001460374,20.425191886667392,14.4824889538729,13.554389167028878,19.255502801955465,22.468126883664056,20.288890710491444,20.72500406084989,16.863306244408353,20.402519699395075,19.5257589887734,19.601992406768474,19.93039282497222,19.41075978824757,19.40297593611427,18.48503260973878,21.879840964539593,17.514805377189163,16.698341314857586,19.22992681218253,0.0,15.992254803539801,17.71742019055175,19.553212068244946,15.918750690100245,19.575625755867637,19.460018645719195,21.587871261506457,20.8472189891899,16.139742087512506,19.46221475786835,19.40421244415656,17.67587244168202,19.12071531165751,17.511620277134508,23.25453643107603,19.79042310153701,20.542885352159438,15.465045178528959,24.191099872780796,17.052983946617477,14.844003236557151
Ctenochaetus Ctenochaetus truncatus,10.665462022139549,15.086910671807386,15.625045381547295,12.922521190911576,10.892858716783397,12.864593992886668,11.869115914000119,16.589785522457156,12.668319984051424,14.476086175193345,13.462923913543166,17.86784405965466,13.433998985890678,15.1572426010552,15.641039678222278,14.390021205036586,15.57394121382166,16.443783578846812,15.411898397761618,14.72701571019818,14.552193439384789,11.437435298732481,13.762784669635316,12.26945108588163,15.168400643902826,13.238164767239716,15.992254803539801,0.0,15.46891980630443,13.515484094690585,13.558182530313012,13.029392584320702,15.75595447675146,15.568901986229754,17.40494572098074,15.200354348357969,14.944523587914361,15.41276887528879,15.435305959207634,14.98738885599425,15.110863264861965,17.750207848640862,14.903942186423093,15.262073124336444,12.175094402523058,17.848518721855527,21.671332532307712,14.777692012584213
Naso Naso annulatus,13.614607240645471,9.108339212631375,11.326409937506853,11.507109747086,13.714680894816084,15.721847031187147,12.885412967789215,11.847802830615976,12.98770702704384,10.212048777793788,12.577863167081814,16.942122222469283,12.220105210012205,13.772118351304401,10.771497195968958,13.461755945237654,13.86591105647285,12.176133910600358,16.246174344516312,12.179642879048803,10.905264480486748,13.350321531435416,14.963010200420706,14.206966575539706,15.217161702402302,13.993980691964051,17.71742019055175,15.46891980630443,0.0,10.142372816893575,9.043310067970669,13.283115081363057,11.635818348941495,12.436680996285444,14.049057972082183,13.471325096934196,11.537307894123046,12.508846807367275,9.258034622909394,11.143176192132824,10.700234176361606,15.645044419180929,10.35451639859908,11.90397421078159,11.054163669146952,17.973435555202343,22.61659977515737,14.48590244169537
Naso Naso brachycentron,10.937311616782871,10.454400139177885,11.992237730962621,10.78692316408346,10.992324260588909,11.870040898160173,9.367048311088297,12.851251540244668,11.662585803495423,10.946342251172343,9.34018668481817,15.573949243314125,9.721656655754346,8.636308627840405,10.235148408057956,9.590876475837788,14.367865750041556,12.59449317225442,15.92051832538826,9.756018777951729,8.83246529229345,9.91173865001908,10.430692468164528,12.666400845456778,13.294439233129216,10.902703330895566,19.553212068244946,13.515484094690585,10.142372816893575,0.0,8.946796458989194,9.000443648198296,8.268472499162156,10.808056591092884,13.64867444138933,12.416319437107179,9.648040027753602,8.396920167064907,9.641381987800516,9.08096790897834,10.754673064134515,14.496387095465707,8.968765258873255,7.592502022924401,9.604767127121539,16.90874393933815,24.23178041235586,16.114220412960695
Naso Naso brevirostris,9.720725890176043,8.53082309895438,10.584550201502134,8.91288842486656,12.323369967508915,14.006306581643141,12.487813780488407,11.873098208445912,11.88404422125338,9.13237542258836,10.612330553731809,16.452534877358598,12.612954921301123,12.555772068674907,7.961135598529062,11.720960033973668,12.93734317627159,10.893777116285243,16.019880527883327,12.491766149249948,10.971058059454815,10.738196035459534,12.962282344660887,14.269013627351294,12.263214254980513,11.98290088633207,15.918750690100245,13.558182530313012,9.043310067970669,8.946796458989194,0.0,12.12196466109079,10.769180445163432,12.335327527015444,13.491475053640725,11.225264816098226,10.878128951120285,11.6341132058121,7.330559063059762,12.007467456033517,9.507012374308756,15.696805216156559,10.948409261506002,11.284187241711363,7.800925678195332,18.160597109434267,21.504750006353813,11.284947776793773
Naso Naso caesius,12.588863035719532,13.886164651145002,14.799772774344003,13.046184362308075,11.527923795167535,12.850041813087236,11.719746336150811,14.140445547029902,11.536041674738485,12.006891788288526,10.645579603939941,16.989076896729678,12.947742753016595,12.775220424333133,12.014748564840213,13.669141540730044,14.975004198272991,16.17315681802559,15.009592618264623,13.006883130941631,11.840657876478542,10.913144430024333,13.789299319422376,11.505844657682426,14.657837671127846,9.922439652802522,19.575625755867637,13.029392584320702,13.283115081363057,9.000443648198296,12.12196466109079,0.0,12.232690414706541,13.358781120352754,16.177580102373938,15.143955290439349,13.68006571511426,10.626737619057455,14.755426598034704,11.864731145371794,10.620219436092228,14.613036791909469,12.384928474603978,10.48280896122508,10.580225867844128,17.155292298707657,24.262834175937428,18.190477357710957
Naso Naso fageni,12.278199582850027,12.440232414491012,12.479201728865998,11.495649018079387,12.820820937777922,13.109019936465284,11.118120850784909,14.12696363730018,13.05999617519381,12.153120237885224,11.786445774998871,15.315728502476697,11.643567111654015,11.47887132335883,11.417699164499265,11.71644601407037,12.641792376089157,12.643552441443452,16.75420845728815,9.91934808752597,9.753412300915638,10.728060392485059,12.961188743572654,13.95364823544342,14.702339075057978,13.316035795622017,19.460018645719195,15.75595447675146,11.635818348941495,8.268472499162156,10.769180445163432,12.232690414706541,0.0,12.493181869879795,15.261398767974725,12.960342379266557,11.310018485315622,7.653217356076356,10.635102590649067,11.968703840422842,12.103560003456677,14.922692055330975,9.687632441775085,9.221929143243543,11.372562626531048,16.126433729294433,25.205747755216166,16.45780808057068
Naso Naso hexacanthus,13.219550984556463,13.19545471756657,13.947104297837553,12.16008884085016,12.339174931334046,12.78381849469131,9.318964256895157,12.709315590200367,14.228049468270752,14.060682169438222,9.604112498750295,14.7586911094633,11.635542036686228,11.940576749496193,14.558180513107429,9.562250441830425,14.365599036579887,12.10863303183678,14.240537004932346,13.198879389274419,10.66206809129532,11.03506628846143,10.84319076338542,14.130720258196767,15.47915691916815,11.89309578299374,21.587871261506457,15.568901986229754,12.436680996285444,10.808056591092884,12.335327527015444,13.358781120352754,12.493181869879795,0.0,11.850695864627019,16.280213864118934,9.924196436229888,12.274479618475489,12.114573162194127,10.806072604196006,14.033005973710162,14.105220075347404,9.330505517349353,11.411489287090063,11.597538092117354,17.6563021719655,24.959829684112048,17.076356656904867
Naso Naso lituratus,13.565081406099948,15.053489435387998,14.921771411721823,12.802810882363584,15.750670192942682,14.42997241630036,14.21752540559087,11.722409887589903,14.178310490847716,13.9495719793442,13.247219300995829,16.383947751665755,15.866147975264724,15.731478289480519,15.768604406981947,12.23898810116876,16.138102898110677,13.059048376606803,13.343934792233341,15.13245752061259,13.718045003692124,14.225262352308821,14.903982990756434,15.711337066548893,15.091852204352382,12.53468003074579,20.8472189891899,17.40494572098074,14.049057972082183,13.64867444138933,13.491475053640725,16.177580102373938,15.261398767974725,11.850695864627019,0.0,17.863088251646662,12.646287370817323,15.092526409015422,14.568856514369621,14.060009709508073,13.816060182254501,15.243642750798491,14.569301294100239,13.6766214288191,12.367183638943574,17.958087021258308,21.998948238214595,16.99121469821371
Naso Naso maculatus,11.503171263611307,12.205697737426075,13.66362638162964,11.58955874247712,13.324789451611561,16.74772518142871,13.737679135841608,16.755704750911942,13.602831854251525,12.213428834727758,15.291923130110131,18.981500669281644,12.767194038523714,12.779370997550254,11.930359008555097,13.519560183246718,15.068102799752207,15.619789544234163,17.6489418693332,14.117049698369334,13.04299727872246,14.158031276834864,14.03416248965733,16.818039855353597,12.23524193025264,14.831154028980707,16.139742087512506,15.200354348357969,13.471325096934196,12.416319437107179,11.225264816098226,15.143955290439349,12.960342379266557,16.280213864118934,17.863088251646662,0.0,15.853762311729133,13.920334518073945,11.63168649882079,15.096861541031961,14.228989375579541,19.200062705402658,14.285715430435644,15.480304189861506,12.145529200769202,19.411030483905872,21.540975509197096,14.66342994191728
Naso Naso minor,10.776102287351206,9.335843638872717,9.634140671108499,11.235582433168478,13.113378282770826,11.761497761972015,10.164929916001919,11.664108785236817,13.469083765941775,12.525180427240901,7.855499748531888,15.034658276851506,11.697386258322759,11.598585303963793,12.121881793706962,9.074748514667466,14.808194397620419,8.901806592435756,16.087375069374446,9.94663856737978,8.80351405705986,11.21594562128331,12.060805164775308,12.644302677289932,14.630177719893437,11.47248444210846,19.46221475786835,14.944523587914361,11.537307894123046,9.648040027753602,10.878128951120285,13.68006571511426,11.310018485315622,9.924196436229888,12.646287370817323,15.853762311729133,0.0,12.551502836563833,10.37033059840635,10.253979768227564,11.282934977418885,15.282303403706905,9.243148584244029,10.954699445314635,10.366293537250998,18.083175953031283,24.297204225524567,13.920140534697408
Naso Naso tonganus,12.811227474704642,12.22216232862322,12.743167050149461,11.868398489506681,12.80251613154365,12.919154692526224,10.694781239833722,13.37064734063695,12.130800595668083,11.326697775498232,11.410254784650101,13.51100490918658,10.94310328821391,11.018812499236557,12.350758578337715,11.437621178317535,13.428042928282238,13.728330307612158,15.448901441878204,9.866699456612082,10.045064013498509,12.22336795123891,13.149112827278472,13.874215916061855,15.75757827255804,13.029019002950582,19.40421244415656,15.41276887528879,12.508846807367275,8.396920167064907,11.6341132058121,10.626737619057455,7.653217356076356,12.274479618475489,15.092526409015422,13.920334518073945,12.551502836563833,0.0,12.75203064460429,10.242163739165631,11.391497075657359,13.362894848785775,9.872198847360647,7.873100334511243,11.545307104986806,14.758062486858053,25.073145432679546,17.265070122212336
Naso Naso tuberosus,11.7851734318396,7.5514153611109425,10.533274415857194,10.60854700310768,13.263014134363411,14.151632795258843,11.884461496241498,12.738214511174844,14.285865935184576,10.932628608564224,11.428501603741845,17.253273475419302,11.802709221339892,13.208443386063866,9.902088155317658,11.505767656273145,14.988152760038416,9.391744978507198,17.337370589649144,13.020644478012086,11.909479983058215,11.914338542366691,12.541586655288754,15.879920349664257,12.932644210419925,13.361846039567846,17.67587244168202,15.435305959207634,9.258034622909394,9.641381987800516,7.330559063059762,14.755426598034704,10.635102590649067,12.114573162194127,14.568856514369621,11.63168649882079,10.37033059840635,12.75203064460429,0.0,12.676945268746383,11.332809888615534,17.601094919965174,9.559595251376674,12.291140728146166,9.29312629006159,19.770202700464793,22.710879031050315,11.807256786024256
Naso Naso unicornis,12.805209459043759,11.997514126377851,12.922831274914325,11.875647700985638,12.016948611190733,11.661101051656424,9.342866156620707,12.986053394081058,12.182924091410007,11.152228980962745,10.547043318686569,15.274374247847724,9.947492524882085,11.416399846275029,13.747139359807653,10.96807869229697,15.50104041575719,14.661531144685803,13.49194348211217,9.391262566542117,10.349051433581606,12.70634519790282,14.344259960466175,13.484435474799193,16.37002309568693,12.916440340939737,19.12071531165751,14.98738885599425,11.143176192132824,9.08096790897834,12.007467456033517,11.864731145371794,11.968703840422842,10.806072604196006,14.060009709508073,15.096861541031961,10.253979768227564,10.242163739165631,12.676945268746383,0.0,13.256170482282396,14.382698282699339,10.071765119654275,11.178112690385907,10.64121041116284,17.680831903141915,23.27932221762015,17.729525047457393
Naso Naso vlamingii,10.863260068324648,8.658059775001796,10.491231165130191,10.430088831731245,14.783973545156414,14.528636581182042,13.940691241272974,9.002336508947193,11.698439994296457,8.877883779125762,11.274665869070747,17.783861040819012,14.36679957666125,14.291185581297514,7.42377250796297,13.836219531697076,12.753106069204572,11.649277756010305,15.290853248478701,13.6659846847259,11.09322918817313,13.195807821340304,14.559394325162772,14.048341220180298,14.382061167101037,11.205827257611233,17.511620277134508,15.110863264861965,10.700234176361606,10.754673064134515,9.507012374308756,10.620219436092228,12.103560003456677,14.033005973710162,13.816060182254501,14.228989375579541,11.282934977418885,11.391497075657359,11.332809888615534,13.256170482282396,0.0,14.022797130828636,10.462624318376834,9.988137454436567,9.05531746276865,16.490772234951454,23.156893126575007,13.53587899745812
Paracanthurus Paracanthurus_hepatus,15.187415212150729,15.778168502944707,16.13882191753732,15.125575222424445,16.215041113486926,16.057327201194784,14.314836646632616,11.719043004794745,14.048904013690958,15.229517159265434,13.156041520188937,15.183652736287863,16.183889281881587,15.126827866913915,16.170492014708834,15.565747340300689,12.462650767112041,16.66763299478368,15.081325947208988,14.65015406159256,13.905232360954553,16.023755495796014,16.738088842603972,16.121486196241822,19.09007090553409,13.830782303909324,23.25453643107603,17.750207848640862,15.645044419180929,14.496387095465707,15.696805216156559,14.613036791909469,14.922692055330975,14.105220075347404,15.243642750798491,19.200062705402658,15.282303403706905,13.362894848785775,17.601094919965174,14.382698282699339,14.022797130828636,0.0,13.922094696422796,13.999053496673802,14.777636515431581,12.606098030655385,26.78868099644251,21.148053077204672
Prionurus Prionurus laticlavius,12.495287599237518,9.251983932980329,10.293981248333344,9.587670630149669,12.36156395541691,12.782841921889691,10.449261013322168,11.46181802280863,13.61142152964469,12.204353420133405,10.536353586370355,16.080658061597067,10.229572782193548,11.063071998537318,11.793719943040141,11.467793883072137,12.899713806461277,12.01238043879148,15.230859676996777,10.554056218159594,9.165640078879614,12.242708929053597,12.290382680308577,14.420716775307664,15.878751373820052,13.081436980305694,19.79042310153701,14.903942186423093,10.35451639859908,8.968765258873255,10.948409261506002,12.384928474603978,9.687632441775085,9.330505517349353,14.569301294100239,14.285715430435644,9.243148584244029,9.872198847360647,9.559595251376674,10.071765119654275,10.462624318376834,13.922094696422796,0.0,10.663258153256043,10.82417063609447,16.174398871139356,25.523874572486008,16.3328895538577
Prionurus Prionurus microlepidotus,12.428329301652685,11.78141200932724,12.654022364023056,11.58516143864819,13.903719888211675,13.52626118251446,11.92583177156168,11.614858402613471,12.914857782374158,11.766069654873403,10.677730626002672,16.401637685644932,12.378647292747575,12.176449650622782,10.322147700078885,12.550096120817633,13.633571826349902,13.004669906211397,16.0442986815657,12.751650068601613,10.48217519869126,11.871114853376051,12.818271809482244,13.44427383370991,15.617411687845763,12.646978831859675,20.542885352159438,15.262073124336444,11.90397421078159,7.592502022924401,11.284187241711363,10.48280896122508,9.221929143243543,11.411489287090063,13.6766214288191,15.480304189861506,10.954699445314635,7.873100334511243,12.291140728146166,11.178112690385907,9.988137454436567,13.999053496673802,10.663258153256043,0.0,10.840326941008858,16.067979603197518,25.323384721827466,16.745944956100924
Zebrasoma Zebrasoma desjardinii,8.757896829539593,9.618585170157944,11.354871229618334,8.579865135077764,9.893821526641252,10.855384794607891,10.179233593086016,9.950817982139265,9.436356420600317,8.748373521593754,9.22792280659063,15.873045695052877,11.592354862142491,12.654299027035941,9.962226162511522,10.26071041427934,13.88728966325605,11.091479378826646,13.108368391706392,11.472580113664188,10.093507982966605,9.506089323748144,11.671597512170791,12.098816103517255,11.136493257362321,9.580321881141796,15.465045178528959,12.175094402523058,11.054163669146952,9.604767127121539,7.800925678195332,10.580225867844128,11.372562626531048,11.597538092117354,12.367183638943574,12.145529200769202,10.366293537250998,11.545307104986806,9.29312629006159,10.64121041116284,9.05531746276865,14.777636515431581,10.82417063609447,10.840326941008858,0.0,17.23637389499377,20.034678036304864,12.865202563937265
Zebrasoma Zebrasoma flavescens,16.815405241264113,18.573332446374838,18.2489377671693,15.628707923126116,17.764921291022674,17.63942313281383,17.239375974811143,16.45236364721398,16.42429102214539,17.745940169373466,16.42780877463136,17.75227232186307,15.751891897652156,16.16028182725545,18.615709357822503,17.401308747272868,11.68593829852643,19.826708206495127,18.08594108497854,14.660764051960479,15.095218380935437,18.289789089533848,17.434454447988653,18.030566501696093,21.089419580404158,18.665143649081717,24.191099872780796,17.848518721855527,17.973435555202343,16.90874393933815,18.160597109434267,17.155292298707657,16.126433729294433,17.6563021719655,17.958087021258308,19.411030483905872,18.083175953031283,14.758062486858053,19.770202700464793,17.680831903141915,16.490772234951454,12.606098030655385,16.174398871139356,16.067979603197518,17.23637389499377,0.0,28.54288522515528,21.616554949989496
Zebrasoma Zebrasoma gemmatum,21.530084426863624,22.264478540518525,22.136165520667703,22.0472097887693,21.507397997961974,21.841689718567014,23.09859776753541,23.223040450552258,20.63563820661204,20.05359900188638,23.576039757285656,24.489133870140975,25.181826567697424,25.56177256295845,23.054894905369746,23.865339718523032,25.051580310250554,24.052094264316516,20.742097602230544,24.117195155115677,24.663239749393625,22.357221445827545,25.52863359352157,22.82213865447621,19.911144243431988,22.473906197838527,17.052983946617477,21.671332532307712,22.61659977515737,24.23178041235586,21.504750006353813,24.262834175937428,25.205747755216166,24.959829684112048,21.998948238214595,21.540975509197096,24.297204225524567,25.073145432679546,22.710879031050315,23.27932221762015,23.156893126575007,26.78868099644251,25.523874572486008,25.323384721827466,20.034678036304864,28.54288522515528,0.0,22.013933995421883
Zebrasoma Zebrasoma scopas,11.333696348491985,11.391234035852607,12.639774874310746,12.595914381201029,16.219738021243952,15.996133668785363,16.290297572784574,16.551642364658903,14.667451958125552,12.472203673209123,15.003028580214583,19.397694046400247,16.74318673990185,18.29586953357036,13.051643105814692,15.748256499096948,16.29824233422732,10.257590572961185,19.734411700859976,17.378932859892352,15.492829316655829,14.133581882246391,15.86879802494273,17.177236403602844,14.25986949546387,15.224692516855333,14.844003236557151,14.777692012584213,14.48590244169537,16.114220412960695,11.284947776793773,18.190477357710957,16.45780808057068,17.076356656904867,16.99121469821371,14.66342994191728,13.920140534697408,17.265070122212336,11.807256786024256,17.729525047457393,13.53587899745812,21.148053077204672,16.3328895538577,16.745944956100924,12.865202563937265,21.616554949989496,22.013933995421883,0.0
