,Acanthurus Acanthurus albimento,Acanthurus Acanthurus albipectoralis,Acanthurus Acanthurus bariene,Acanthurus Acanthurus blochii,Acanthurus Acanthurus chirurgus,Acanthurus Acanthurus chronixis,Acanthurus Acanthurus dussumieri,Acanthurus Acanthurus fowleri,Acanthurus Acanthurus gahhm,Acanthurus Acanthurus grammoptilus,Acanthurus Acanthurus guttatus,Acanthurus Acanthurus japonicus,Acanthurus Acanthurus leucocheilus,Acanthurus Acanthurus leucosternon,Acanthurus Acanthurus lineatus,Acanthurus Acanthurus maculiceps,Acanthurus Acanthurus mata,Acanthurus Acanthurus monroviae,Acanthurus Acanthurus nigricans,Acanthurus Acanthurus nigricauda,Acanthurus Acanthurus nigrofuscus,Acanthurus Acanthurus nubilus,Acanthurus Acanthurus olivaceus,Acanthurus Acanthurus pyroferus,Acanthurus Acanthurus sohal,Acanthurus Acanthurus tennentii,Acanthurus Acanthurus tractus,Acanthurus Acanthurus tristis,Acanthurus Acanthurus_achilles,Acanthurus Acanthurus_triostegus,Acanthurus Acanthurus_xanthopterus,Ctenochaetus Ctenochaetus binotatus,Ctenochaetus Ctenochaetus cyanocheilus,Ctenochaetus Ctenochaetus flavicauda,Ctenochaetus Ctenochaetus hawaiiensis,Ctenochaetus Ctenochaetus marginatus,Ctenochaetus Ctenochaetus striatus,Ctenochaetus Ctenochaetus strigosus,Ctenochaetus Ctenochaetus truncatus,Naso Naso annulatus,Naso Naso brachycentron,Naso Naso brevirostris,Naso Naso caesius,Naso Naso fageni,Naso Naso hexacanthus,Naso Naso lituratus,Naso Naso maculatus,Naso Naso minor,Naso Naso tergus,Naso Naso tonganus,Naso Naso tuberosus,Naso Naso unicornis,Naso Naso vlamingii,Paracanthurus Paracanthurus_hepatus,Prionurus Prionurus chrysurus,Prionurus Prionurus laticlavius,Prionurus Prionurus microlepidotus,Zebrasoma Zebrasoma desjardinii,Zebrasoma Zebrasoma flavescens,Zebrasoma Zebrasoma gemmatum,Zebrasoma Zebrasoma scopas,Zebrasoma Zebrasoma veliferum,Zebrasoma Zebrasoma xanthurum
Acanthurus Acanthurus olivaceus,10.026374049312391,6.714873819598255,10.637469327723908,12.141630969749663,13.509147468651351,14.428501481456598,12.83969304593169,12.571640742183854,13.200012400349236,8.028273173436002,10.574625745446262,12.587566968720111,7.979670834706287,13.599273402386483,13.065448973810607,9.883844091902606,13.522630985720774,9.01093775503344,13.270068424583462,9.05087358127773,9.652759451618865,13.964029383621915,0.0,15.8512955518429,17.70153422825833,11.070404338564488,12.227251361846136,11.026388853605589,15.024190139320739,10.135439033765204,10.670866829515875,9.851344951433283,8.217215183892009,14.215599655917483,11.924672249545765,12.052509451298137,10.634035499943394,20.402519699395075,14.390021205036586,13.461755945237654,9.590876475837788,11.720960033973668,13.669141540730044,11.71644601407037,9.562250441830425,12.23898810116876,13.519560183246718,9.074748514667466,11.012011816941106,11.437621178317535,11.505767656273145,10.96807869229697,13.836219531697076,15.565747340300689,9.32837116581296,11.467793883072137,12.550096120817633,10.26071041427934,17.401308747272868,23.865339718523032,15.748256499096948,8.880529289281808,13.607798136924595
Acanthurus Acanthurus pyroferus,13.31328872239264,15.146479662057583,12.85099925231702,13.810866782368358,13.093436079421203,12.737302100387414,10.440122289819962,12.589152276432925,13.56501990922608,15.807592731483089,15.186427279210541,16.388210070731915,15.529062302725817,13.649871889088686,12.828635281735846,14.472234353592992,12.715819988056168,14.014017224586354,17.506661870015243,14.761748580435613,14.208145091601518,12.904763931728779,15.8512955518429,0.0,19.149150471650216,14.7942420086371,15.38128008893825,11.469043625624824,16.98874122218326,13.796330744457773,11.442618431958032,14.64309027021687,14.920807919896607,16.256349366159245,16.165841676603723,15.257169923823124,15.698232422320535,19.5257589887734,15.57394121382166,13.86591105647285,14.367865750041556,12.93734317627159,14.975004198272991,12.641792376089157,14.365599036579887,16.138102898110677,15.068102799752207,14.808194397620419,13.19466471225307,13.428042928282238,14.988152760038416,15.50104041575719,12.753106069204572,12.462650767112041,14.331390516911403,12.899713806461277,13.633571826349902,13.88728966325605,11.68593829852643,25.051580310250554,16.29824233422732,14.791088670222791,17.537608823371855
Acanthurus Acanthurus sohal,17.906359488401066,19.154549100457945,14.12178584031199,14.852838340262155,15.816342892635028,19.429065861759003,14.465811449231127,14.1607040338337,19.353182438154167,18.01804644591951,17.2590522586694,17.46094738506187,16.361398502564768,17.902939774554643,11.803671892847335,14.929395068694145,12.187366758435234,17.455307932018062,19.507802261014486,18.304203034555115,18.64381369430085,16.066541205956423,17.70153422825833,19.149150471650216,0.0,16.701881892832805,20.764554979516312,17.57244890960515,18.411539483857155,17.54950207112187,16.138970424921045,17.829702105907536,19.977020514700243,17.27625035321319,16.750979238809386,17.90956510948547,17.802215147321963,10.889660986609721,17.634747272945045,15.761906927088004,17.70411582364172,15.039785791284768,19.249280373790324,18.409333986854495,19.188225488842253,17.958189155958067,15.11197132715454,17.496944420471625,17.5807405782602,17.163899459593377,16.658304941409146,16.890232474978458,15.770961003659805,21.129496771556802,19.796096458445884,18.425474885685993,18.629254853261227,14.533816377678024,22.891656143870573,18.696706655498737,14.439169759028557,16.167604415505608,22.258388877733495
Acanthurus Acanthurus tennentii,14.120324202821424,10.82837976748151,11.10103641516194,8.961417478419158,9.66715140676356,15.593970060716925,11.452806605355152,8.998156625548356,12.135554967328673,9.956791746362388,14.651373396214057,14.260938851287818,12.859132382789978,11.86036951307906,13.754647982127972,12.31744131536098,12.047338699781404,11.405004235995733,15.858224267499494,13.867811461542967,14.797158335528758,12.351727365888058,11.070404338564488,14.7942420086371,16.701881892832805,0.0,12.767818350624152,9.592216192115421,18.261205728773216,13.533288468708061,11.12616435809882,11.445891401371123,12.417174291066743,15.548539592827817,13.486210055702736,13.388890428927633,12.000265872752088,19.601992406768474,16.443783578846812,12.176133910600358,12.59449317225442,10.893777116285243,16.17315681802559,12.643552441443452,12.10863303183678,13.059048376606803,15.619789544234163,8.901806592435756,13.373678884942166,13.728330307612158,9.391744978507198,14.661531144685803,11.649277756010305,16.66763299478368,10.382446715921885,12.01238043879148,13.004669906211397,11.091479378826646,19.826708206495127,24.052094264316516,10.257590572961185,10.76812993268031,16.54524816952547
Acanthurus Acanthurus tractus,12.91703078876594,12.107489578652352,13.141392084406773,13.864110448344004,14.5736277038335,15.171834592657685,13.168013536426407,13.01988044319713,10.929416985142737,11.025452082186826,13.395810086328243,12.297215566059153,11.408947077924434,14.509652857266751,14.418493402130634,12.231350547785551,14.251084707317906,11.308358410256206,16.190191519506815,12.40866639488494,12.340338724045173,13.299677099137478,12.227251361846136,15.38128008893825,20.764554979516312,12.767818350624152,0.0,11.24930407892307,17.20024781969589,13.211686253595438,11.98343335985639,10.644371601089762,11.338976612833621,14.0708568194441,15.864609079398901,13.003246208719002,12.582774228643126,22.606809257361956,15.359745435323227,13.672356732220733,7.870031599300619,12.424935693020457,12.573988147738447,10.213891864609865,11.015190529083673,13.245951425301095,17.120070714876704,11.367993681033608,9.835566635486936,11.208104574305928,11.635955245764334,13.183234175873581,13.613198026788565,15.121587550988924,12.105590451621447,11.500248588004,8.174917773159455,12.45396731334132,17.79222030624145,26.424668120100502,17.68983251366549,13.556507694766612,13.195291403540455
Acanthurus Acanthurus tristis,12.55857048312838,10.822099606215444,9.754055974565885,10.118910171745434,10.930452552648893,9.813915725290386,9.319805487123087,7.97110616569118,11.214166538216492,11.144661189274625,10.56359922455814,12.177183358414819,10.879511562359097,12.499429995098449,11.13242492068341,10.450885843933207,10.547401972322568,10.68814869561699,15.875146677189763,11.116235589052053,11.55585832976416,10.514864100170156,11.026388853605589,11.469043625624824,17.57244890960515,9.592216192115421,11.24930407892307,0.0,16.1550836580397,12.734696008056646,9.770497999542199,8.943303988998693,9.460661296579842,13.836349487354143,11.796710631668137,11.503409678086985,12.725662828228666,18.68668137941451,13.015436616007358,12.203932161855585,10.753812829497113,11.07258546074367,13.119843782498181,11.283461766459611,10.469988279183543,14.531982781123428,13.5595043856026,10.48979842747652,11.773786783456252,12.499126308523092,10.039250153183552,13.037668508071885,11.559446252163337,15.815112471735599,9.45310850944292,10.544273762246517,10.587674497848916,8.993495676911978,16.769216831938405,22.91741809972249,12.75933923382646,10.256087336482402,15.299999385154651
Acanthurus Acanthurus_achilles,14.988367062019591,16.840498951842786,15.401695208320891,17.26410596400004,17.731029876815985,15.73557124810553,15.019936392110894,17.19523293190559,15.252470226323343,16.313984091674513,14.31616667102197,13.052270182520374,14.280732300788527,14.11798501545411,14.27617946277642,15.344244705980419,15.581567326774605,14.706669135445338,16.43218352218437,16.523349901891923,17.74257136629859,16.792510051036817,15.024190139320739,16.98874122218326,18.411539483857155,18.261205728773216,17.20024781969589,16.1550836580397,0.0,15.977302237154564,15.797422932951495,15.264198686969104,17.198850225452702,16.03844876654005,16.624902060749736,13.772278782903689,14.548806998180657,19.93039282497222,15.411898397761618,16.246174344516312,15.92051832538826,16.019880527883327,15.009592618264623,16.75420845728815,14.240537004932346,13.343934792233341,17.6489418693332,16.087375069374446,15.722442311894536,15.448901441878204,17.337370589649144,13.49194348211217,15.290853248478701,15.081325947208988,17.11765223018306,15.230859676996777,16.0442986815657,13.108368391706392,18.08594108497854,20.742097602230544,19.734411700859976,15.835801780476487,13.71562618106852
Acanthurus Acanthurus_triostegus,7.146436149701476,11.93233352875832,12.362940205970856,12.155754255960897,11.428640179954758,14.789291554049527,11.654469972736235,13.19602726007121,14.19595684801645,9.63728684870502,11.489528192295642,11.756559759814861,10.723508378002505,14.41265102467495,12.309270816422664,11.50770154701822,12.366886558701152,11.781186252658259,13.678393490841879,9.057987654520183,9.469646344112192,14.334060969927144,10.135439033765204,13.796330744457773,17.54950207112187,13.533288468708061,13.211686253595438,12.734696008056646,15.977302237154564,0.0,7.519156501504945,12.101153040248333,12.614581883899238,12.067204804031762,15.928814119498325,15.516613384345742,13.48979800603393,19.41075978824757,14.72701571019818,12.179642879048803,9.756018777951729,12.491766149249948,13.006883130941631,9.91934808752597,13.198879389274419,15.13245752061259,14.117049698369334,9.94663856737978,10.32521575792002,9.866699456612082,13.020644478012086,9.391262566542117,13.6659846847259,14.65015406159256,11.43036151403476,10.554056218159594,12.751650068601613,11.472580113664188,14.660764051960479,24.117195155115677,17.378932859892352,11.3383885057741,14.528767288674313
Acanthurus Acanthurus_xanthopterus,8.471877516170437,11.111302256106839,10.563710686707037,10.835819988908641,10.275494762139225,12.99625046268447,8.476088849579352,9.384603778746087,11.917016669245584,10.569676528910168,11.863892725723911,12.07689673297373,10.636806537763501,11.513988503284708,10.591424439880313,11.26865989496875,11.065381929479765,10.349928750879846,14.496524489256329,10.873237073811067,9.39920665896858,12.160869466330631,10.670866829515875,11.442618431958032,16.138970424921045,11.12616435809882,11.98343335985639,9.770497999542199,15.797422932951495,7.519156501504945,0.0,11.925859711488927,11.437630324947493,11.754856369688335,14.615111135287755,13.911950880646712,12.303436024734058,19.40297593611427,14.552193439384789,10.905264480486748,8.83246529229345,10.971058059454815,11.840657876478542,9.753412300915638,10.66206809129532,13.718045003692124,13.04299727872246,8.80351405705986,10.164723673671121,10.045064013498509,11.909479983058215,10.349051433581606,11.09322918817313,13.905232360954553,10.83067891495783,9.165640078879614,10.48217519869126,10.093507982966605,15.095218380935437,24.663239749393625,15.492829316655829,11.656129931194508,14.455878146327512
Ctenochaetus Ctenochaetus binotatus,12.6991688152307,10.390664312895069,9.403302803876814,12.754555962756854,13.280615181250138,11.31940151319657,11.480511794967251,11.707722339690662,11.621738260869629,9.869852538317991,8.47425956320765,10.00364150925228,9.699975337175086,14.885470364612706,10.980041993995883,10.293002123308936,11.86350755524121,10.364293917103403,15.035460125273447,10.377983584596967,11.491458560994422,11.712029436120863,9.851344951433283,14.64309027021687,17.829702105907536,11.445891401371123,10.644371601089762,8.943303988998693,15.264198686969104,12.101153040248333,11.925859711488927,0.0,9.804742287663071,11.253802339785286,11.485361441178926,9.195777990557165,10.178965250987929,18.48503260973878,11.437435298732481,13.350321531435416,9.91173865001908,10.738196035459534,10.913144430024333,10.728060392485059,11.03506628846143,14.225262352308821,14.158031276834864,11.21594562128331,10.448844565713545,12.22336795123891,11.914338542366691,12.70634519790282,13.195807821340304,16.023755495796014,10.275967068829475,12.242708929053597,11.871114853376051,9.506089323748144,18.289789089533848,22.357221445827545,14.133581882246391,8.749810595861167,14.78083075236851
Ctenochaetus Ctenochaetus cyanocheilus,13.083941503763059,7.9346054708363924,11.45597458916201,13.529308797563614,15.24880349551534,13.70550778796027,13.445270713807624,12.130705567577566,14.34834580507934,10.974427381287887,9.333605520000509,12.731753903536234,10.7899107709645,15.384590851800697,13.557468724836149,10.216291960326304,15.106078449572223,11.091185373335982,15.480013891518645,9.695666117276401,9.867754439541061,13.869633433875073,8.217215183892009,14.920807919896607,19.977020514700243,12.417174291066743,11.338976612833621,9.460661296579842,17.198850225452702,12.614581883899238,11.437630324947493,9.804742287663071,0.0,14.022344974404549,12.504991882221638,13.166219725857871,11.56116831324126,21.879840964539593,13.762784669635316,14.963010200420706,10.430692468164528,12.962282344660887,13.789299319422376,12.961188743572654,10.84319076338542,14.903982990756434,14.03416248965733,12.060805164775308,12.066230141552822,13.149112827278472,12.541586655288754,14.344259960466175,14.559394325162772,16.738088842603972,9.750691655969788,12.290382680308577,12.818271809482244,11.671597512170791,17.434454447988653,25.52863359352157,15.86879802494273,9.638601434174948,14.857586682480575
Ctenochaetus Ctenochaetus flavicauda,13.037181570645306,15.49753361808802,13.052233822581881,15.193839637645674,15.234884758815312,13.811645911480428,13.825415528379704,13.124884086258538,14.068301243105818,13.169028993889508,11.905463277858455,10.345991020780879,12.307254575680124,14.57230422382467,11.886482524425977,13.64146924522623,13.487321171265723,11.783799395691405,15.376356385168952,13.293771075427804,12.603409109129023,14.463199622356138,14.215599655917483,16.256349366159245,17.27625035321319,15.548539592827817,14.0708568194441,13.836349487354143,16.03844876654005,12.067204804031762,11.754856369688335,11.253802339785286,14.022344974404549,0.0,16.0240728534734,14.585257424782341,12.364864073095083,17.514805377189163,12.26945108588163,14.206966575539706,12.666400845456778,14.269013627351294,11.505844657682426,13.95364823544342,14.130720258196767,15.711337066548893,16.818039855353597,12.644302677289932,13.009863535175022,13.874215916061855,15.879920349664257,13.484435474799193,14.048341220180298,16.121486196241822,14.676513083112212,14.420716775307664,13.44427383370991,12.098816103517255,18.030566501696093,22.82213865447621,17.177236403602844,13.132565513230126,15.279381573376366
Ctenochaetus Ctenochaetus hawaiiensis,16.16481427897323,14.28874958648254,11.341987085452667,13.479477890425418,15.195429234815151,15.781289276913704,12.890599446670407,12.471163082349511,15.799637662857933,15.444733985086957,11.69611628334814,14.827720867425246,14.149561796206655,15.84693442936999,12.455241341584571,10.351759748596574,12.52193839047321,13.776237346478322,16.262414484933725,14.572500040902788,14.77445075472761,12.43316956670506,11.924672249545765,16.165841676603723,16.750979238809386,13.486210055702736,15.864609079398901,11.796710631668137,16.624902060749736,15.928814119498325,14.615111135287755,11.485361441178926,12.504991882221638,16.0240728534734,0.0,12.06279172606279,12.056652053507891,16.698341314857586,15.168400643902826,15.217161702402302,13.294439233129216,12.263214254980513,14.657837671127846,14.702339075057978,15.47915691916815,15.091852204352382,12.23524193025264,14.630177719893437,14.600662378532514,15.75757827255804,12.932644210419925,16.37002309568693,14.382061167101037,19.09007090553409,13.262556975123895,15.878751373820052,15.617411687845763,11.136493257362321,21.089419580404158,19.911144243431988,14.25986949546387,10.049904031755332,18.559221791395327
Ctenochaetus Ctenochaetus marginatus,15.094529711370898,13.19302683291707,10.462988511153558,13.327364200090988,14.848334039474832,11.545625684386097,13.18376240812549,13.113890509118011,9.659137543078982,13.805837875661586,12.716322412197824,13.584266935222844,12.601032046869847,12.748629510902253,12.352688039673078,11.085031904073645,12.59059643373029,11.295636852900092,16.484511138871426,14.644343360230303,14.944659974104963,10.576847908654127,12.052509451298137,15.257169923823124,17.90956510948547,13.388890428927633,13.003246208719002,11.503409678086985,13.772278782903689,15.516613384345742,13.911950880646712,9.195777990557165,13.166219725857871,14.585257424782341,12.06279172606279,0.0,10.66243145362428,19.26976234853475,12.860968868031312,13.89322498578809,11.146111954806749,10.906739623292289,10.743822130193001,12.638814041873658,13.381658632258167,14.324297179990896,15.224241761279716,13.000173384748944,13.09967710506469,12.952549843285231,13.515237951757205,14.772858030307255,10.147394682537435,15.213354334220812,13.19816360998491,13.798466904781682,11.249223494761976,10.06986539420861,17.801607201755292,21.96760270682088,15.02611717864155,11.903859331570297,14.268042553884
Ctenochaetus Ctenochaetus striatus,12.68797057902907,12.088587137733365,9.533393589962932,12.964776030245881,14.284362559054959,14.787237265736936,13.15273941383705,12.641908962949975,11.170646836290874,10.98406824585421,11.185979524929646,12.079564513120264,10.117598973838248,12.783422260870653,12.221252291723049,11.770076871499755,12.566367753088494,10.063048958590594,14.865202689294916,13.0083789863015,14.29307370554674,13.578764020197909,10.634035499943394,15.698232422320535,17.802215147321963,12.000265872752088,12.582774228643126,12.725662828228666,14.548806998180657,13.48979800603393,12.303436024734058,10.178965250987929,11.56116831324126,12.364864073095083,12.056652053507891,10.66243145362428,0.0,19.22992681218253,13.238164767239716,13.993980691964051,10.902703330895566,11.98290088633207,9.922439652802522,13.316035795622017,11.89309578299374,12.53468003074579,14.831154028980707,11.47248444210846,12.845241872025035,13.029019002950582,13.361846039567846,12.916440340939737,11.205827257611233,13.830782303909324,12.30194140236691,13.081436980305694,12.646978831859675,9.580321881141796,18.665143649081717,22.473906197838527,15.224692516855333,10.927951569194468,13.821160555907
Ctenochaetus Ctenochaetus strigosus,19.981072128416173,22.531937682033206,16.178583138445454,16.255546194517738,16.540979768258754,19.446937351944932,15.765143802880583,16.285848076892325,21.102555272539682,19.96954402727686,18.073151282167164,18.739413020820162,18.760336001460374,20.425191886667392,14.4824889538729,16.901029570809044,13.554389167028878,19.255502801955465,22.468126883664056,20.288890710491444,20.72500406084989,16.863306244408353,20.402519699395075,19.5257589887734,10.889660986609721,19.601992406768474,22.606809257361956,18.68668137941451,19.93039282497222,19.41075978824757,19.40297593611427,18.48503260973878,21.879840964539593,17.514805377189163,16.698341314857586,19.26976234853475,19.22992681218253,0.0,15.992254803539801,17.71742019055175,19.553212068244946,15.918750690100245,19.575625755867637,19.460018645719195,21.587871261506457,20.8472189891899,16.139742087512506,19.46221475786835,19.33887975266028,19.40421244415656,17.67587244168202,19.12071531165751,17.511620277134508,23.25453643107603,21.12005504241043,19.79042310153701,20.542885352159438,15.465045178528959,24.191099872780796,17.052983946617477,14.844003236557151,17.448203859948336,23.926530240737513
Ctenochaetus Ctenochaetus truncatus,15.286023513847889,15.909576458146066,10.665462022139549,15.086910671807386,15.625045381547295,10.97871269549356,12.922521190911576,13.461999433361477,14.27237551677021,13.271910293408649,10.892858716783397,12.864593992886668,11.869115914000119,16.589785522457156,12.668319984051424,14.190467699090412,14.476086175193345,13.462923913543166,17.86784405965466,13.433998985890678,15.1572426010552,15.641039678222278,14.390021205036586,15.57394121382166,17.634747272945045,16.443783578846812,15.359745435323227,13.015436616007358,15.411898397761618,14.72701571019818,14.552193439384789,11.437435298732481,13.762784669635316,12.26945108588163,15.168400643902826,12.860968868031312,13.238164767239716,15.992254803539801,0.0,15.46891980630443,13.515484094690585,13.558182530313012,13.029392584320702,15.75595447675146,15.568901986229754,17.40494572098074,15.200354348357969,14.944523587914361,15.030381161590425,15.41276887528879,15.435305959207634,14.98738885599425,15.110863264861965,17.750207848640862,13.463539546922188,14.903942186423093,15.262073124336444,12.175094402523058,17.848518721855527,21.671332532307712,14.777692012584213,13.848496349765137,16.105945510150526
Naso Naso annulatus,11.983222975662922,13.21152451473217,13.614607240645471,9.108339212631375,11.326409937506853,15.515358957683162,11.507109747086,10.930138727995514,11.724741863653112,12.75584232880987,13.714680894816084,15.721847031187147,12.885412967789215,11.847802830615976,12.98770702704384,12.592016579345794,10.212048777793788,12.577863167081814,16.942122222469283,12.220105210012205,13.772118351304401,10.771497195968958,13.461755945237654,13.86591105647285,15.761906927088004,12.176133910600358,13.672356732220733,12.203932161855585,16.246174344516312,12.179642879048803,10.905264480486748,13.350321531435416,14.963010200420706,14.206966575539706,15.217161702402302,13.89322498578809,13.993980691964051,17.71742019055175,15.46891980630443,0.0,10.142372816893575,9.043310067970669,13.283115081363057,11.635818348941495,12.436680996285444,14.049057972082183,13.471325096934196,11.537307894123046,12.094492772580795,12.508846807367275,9.258034622909394,11.143176192132824,10.700234176361606,15.645044419180929,13.345993133989287,10.35451639859908,11.90397421078159,11.054163669146952,17.973435555202343,22.61659977515737,14.48590244169537,11.868798848157025,16.92866783562457
Naso Naso brachycentron,9.371193793766459,10.339753965114081,10.937311616782871,10.454400139177885,11.992237730962621,13.339330849187776,10.78692316408346,10.893846595274708,10.348178441158879,10.136225378248623,10.992324260588909,11.870040898160173,9.367048311088297,12.851251540244668,11.662585803495423,9.231325490059978,10.946342251172343,9.34018668481817,15.573949243314125,9.721656655754346,8.636308627840405,10.235148408057956,9.590876475837788,14.367865750041556,17.70411582364172,12.59449317225442,7.870031599300619,10.753812829497113,15.92051832538826,9.756018777951729,8.83246529229345,9.91173865001908,10.430692468164528,12.666400845456778,13.294439233129216,11.146111954806749,10.902703330895566,19.553212068244946,13.515484094690585,10.142372816893575,0.0,8.946796458989194,9.000443648198296,8.268472499162156,10.808056591092884,13.64867444138933,12.416319437107179,9.648040027753602,7.507878592347668,8.396920167064907,9.641381987800516,9.08096790897834,10.754673064134515,14.496387095465707,11.00415086094332,8.968765258873255,7.592502022924401,9.604767127121539,16.90874393933815,24.23178041235586,16.114220412960695,10.748650394588811,13.455181182917046
Naso Naso brevirostris,11.990585869095412,12.138793500224592,9.720725890176043,8.53082309895438,10.584550201502134,14.445058034438842,8.91288842486656,9.226609203397414,11.223317617448123,12.1778716142509,12.323369967508915,14.006306581643141,12.487813780488407,11.873098208445912,11.88404422125338,9.084840383196038,9.13237542258836,10.612330553731809,16.452534877358598,12.612954921301123,12.555772068674907,7.961135598529062,11.720960033973668,12.93734317627159,15.039785791284768,10.893777116285243,12.424935693020457,11.07258546074367,16.019880527883327,12.491766149249948,10.971058059454815,10.738196035459534,12.962282344660887,14.269013627351294,12.263214254980513,10.906739623292289,11.98290088633207,15.918750690100245,13.558182530313012,9.043310067970669,8.946796458989194,0.0,12.12196466109079,10.769180445163432,12.335327527015444,13.491475053640725,11.225264816098226,10.878128951120285,11.30200955451106,11.6341132058121,7.330559063059762,12.007467456033517,9.507012374308756,15.696805216156559,13.179079546821367,10.948409261506002,11.284187241711363,7.800925678195332,18.160597109434267,21.504750006353813,11.284947776793773,9.035051890827342,16.45058475417888
Naso Naso caesius,11.686133222206912,14.678773372432131,12.588863035719532,13.886164651145002,14.799772774344003,12.803213508141624,13.046184362308075,13.494514643381624,10.190076619694368,13.86396344391632,11.527923795167535,12.850041813087236,11.719746336150811,14.140445547029902,11.536041674738485,12.669868910137605,12.006891788288526,10.645579603939941,16.989076896729678,12.947742753016595,12.775220424333133,12.014748564840213,13.669141540730044,14.975004198272991,19.249280373790324,16.17315681802559,12.573988147738447,13.119843782498181,15.009592618264623,13.006883130941631,11.840657876478542,10.913144430024333,13.789299319422376,11.505844657682426,14.657837671127846,10.743822130193001,9.922439652802522,19.575625755867637,13.029392584320702,13.283115081363057,9.000443648198296,12.12196466109079,0.0,12.232690414706541,13.358781120352754,16.177580102373938,15.143955290439349,13.68006571511426,10.670955126930643,10.626737619057455,14.755426598034704,11.864731145371794,10.620219436092228,14.613036791909469,14.665921369172723,12.384928474603978,10.48280896122508,10.580225867844128,17.155292298707657,24.262834175937428,18.190477357710957,13.082426904916824,14.761724197597122
Naso Naso fageni,10.126216278250062,12.163727747015978,12.278199582850027,12.440232414491012,12.479201728865998,14.040631834912215,11.495649018079387,12.047703813060812,12.622492313592703,11.31079192723141,12.820820937777922,13.109019936465284,11.118120850784909,14.12696363730018,13.05999617519381,11.213113788174029,12.153120237885224,11.786445774998871,15.315728502476697,11.643567111654015,11.47887132335883,11.417699164499265,11.71644601407037,12.641792376089157,18.409333986854495,12.643552441443452,10.213891864609865,11.283461766459611,16.75420845728815,9.91934808752597,9.753412300915638,10.728060392485059,12.961188743572654,13.95364823544342,14.702339075057978,12.638814041873658,13.316035795622017,19.460018645719195,15.75595447675146,11.635818348941495,8.268472499162156,10.769180445163432,12.232690414706541,0.0,12.493181869879795,15.261398767974725,12.960342379266557,11.310018485315622,7.870469931231674,7.653217356076356,10.635102590649067,11.968703840422842,12.103560003456677,14.922692055330975,12.118792372515847,9.687632441775085,9.221929143243543,11.372562626531048,16.126433729294433,25.205747755216166,16.45780808057068,11.305544242590999,15.624131036040048
Naso Naso hexacanthus,10.946377182294691,8.60007184601787,13.219550984556463,13.19545471756657,13.947104297837553,14.206632139132862,12.16008884085016,13.120186684173161,11.937825001474636,10.069752510075125,12.339174931334046,12.78381849469131,9.318964256895157,12.709315590200367,14.228049468270752,13.931313060067392,14.060682169438222,9.604112498750295,14.7586911094633,11.635542036686228,11.940576749496193,14.558180513107429,9.562250441830425,14.365599036579887,19.188225488842253,12.10863303183678,11.015190529083673,10.469988279183543,14.240537004932346,13.198879389274419,10.66206809129532,11.03506628846143,10.84319076338542,14.130720258196767,15.47915691916815,13.381658632258167,11.89309578299374,21.587871261506457,15.568901986229754,12.436680996285444,10.808056591092884,12.335327527015444,13.358781120352754,12.493181869879795,0.0,11.850695864627019,16.280213864118934,9.924196436229888,11.382028883141356,12.274479618475489,12.114573162194127,10.806072604196006,14.033005973710162,14.105220075347404,10.55615129919545,9.330505517349353,11.411489287090063,11.597538092117354,17.6563021719655,24.959829684112048,17.076356656904867,12.287545835896733,13.080930755064983
Naso Naso lituratus,14.050592100908656,14.44660969836724,13.565081406099948,15.053489435387998,14.921771411721823,17.005825020616363,12.802810882363584,13.614317472126814,14.340803669510443,14.066244733268382,15.750670192942682,14.42997241630036,14.21752540559087,11.722409887589903,14.178310490847716,13.784576002266618,13.9495719793442,13.247219300995829,16.383947751665755,15.866147975264724,15.731478289480519,15.768604406981947,12.23898810116876,16.138102898110677,17.958189155958067,13.059048376606803,13.245951425301095,14.531982781123428,13.343934792233341,15.13245752061259,13.718045003692124,14.225262352308821,14.903982990756434,15.711337066548893,15.091852204352382,14.324297179990896,12.53468003074579,20.8472189891899,17.40494572098074,14.049057972082183,13.64867444138933,13.491475053640725,16.177580102373938,15.261398767974725,11.850695864627019,0.0,17.863088251646662,12.646287370817323,13.061314599133157,15.092526409015422,14.568856514369621,14.060009709508073,13.816060182254501,15.243642750798491,14.999909182512853,14.569301294100239,13.6766214288191,12.367183638943574,17.958087021258308,21.998948238214595,16.99121469821371,14.304120400871144,12.658638674824706
Naso Naso maculatus,13.916371176521842,15.035441949860509,11.503171263611307,12.205697737426075,13.66362638162964,16.94855745667536,11.58955874247712,11.86131895114697,16.905478024351662,15.96736666163022,13.324789451611561,16.74772518142871,13.737679135841608,16.755704750911942,13.602831854251525,10.386650624621293,12.213428834727758,15.291923130110131,18.981500669281644,12.767194038523714,12.779370997550254,11.930359008555097,13.519560183246718,15.068102799752207,15.11197132715454,15.619789544234163,17.120070714876704,13.5595043856026,17.6489418693332,14.117049698369334,13.04299727872246,14.158031276834864,14.03416248965733,16.818039855353597,12.23524193025264,15.224241761279716,14.831154028980707,16.139742087512506,15.200354348357969,13.471325096934196,12.416319437107179,11.225264816098226,15.143955290439349,12.960342379266557,16.280213864118934,17.863088251646662,0.0,15.853762311729133,13.253852989340775,13.920334518073945,11.63168649882079,15.096861541031961,14.228989375579541,19.200062705402658,15.959359841997378,14.285715430435644,15.480304189861506,12.145529200769202,19.411030483905872,21.540975509197096,14.66342994191728,12.054847371120541,20.150462545420314
