3.268779036596299647e+01,4.709788898850761996e+01,6.564414377699894487e+01
2.116659340659340671e+02,1.360989010989011092e+02,7.419120879120879408e+01
6.135335617818988396e+01,7.258677685950412695e+01,9.252543170059799138e+01
8.621750296325562601e+01,1.035353615171868853e+02,1.249793559857763796e+02
