2.051569448920399736e+02,2.167304221720915223e+02,5.620496293909120311e+01
2.485882547794813604e+02,2.450658243422298028e+02,5.632500473215976022e+00
2.115387365911799691e+02,2.143101787842669808e+02,5.672514898688915785e+00
1.423953764078245285e+02,1.502454060462359280e+02,1.074451689389448639e+01
