image_key,status,reason,confidence,center_offset_fraction,extracted_path,mask_path
Zebrasoma/Zebrasoma_gemmatum/002_gbif_6352625727.jpg,accepted,ok,0.6823459267616272,0.02803506702047558,data/extracted_fish/Zebrasoma/Zebrasoma_gemmatum/002_gbif_6352625727.png,data/extracted_fish/Zebrasoma/Zebrasoma_gemmatum/002_gbif_6352625727_mask.png
Zebrasoma/Zebrasoma_gemmatum/003_gbif_5006803200.jpg,accepted,ok,0.7658385038375854,0.1773652080902603,data/extracted_fish/Zebrasoma/Zebrasoma_gemmatum/003_gbif_5006803200.png,data/extracted_fish/Zebrasoma/Zebrasoma_gemmatum/003_gbif_5006803200_mask.png
Zebrasoma/Zebrasoma_gemmatum/004_gbif_5007772249.jpg,accepted,ok,0.8972465395927429,0.12847487148676184,data/extracted_fish/Zebrasoma/Zebrasoma_gemmatum/004_gbif_5007772249.png,data/extracted_fish/Zebrasoma/Zebrasoma_gemmatum/004_gbif_5007772249_mask.png
Zebrasoma/Zebrasoma_gemmatum/005_gbif_5008027264.jpg,flagged,multiple_fish,,,,
Zebrasoma/Zebrasoma_gemmatum/006_gbif_5036919260.jpg,accepted,ok,0.8854842782020569,0.15004915715063374,data/extracted_fish/Zebrasoma/Zebrasoma_gemmatum/006_gbif_5036919260.png,data/extracted_fish/Zebrasoma/Zebrasoma_gemmatum/006_gbif_5036919260_mask.png
Zebrasoma/Zebrasoma_gemmatum/007_gbif_5104641888.jpg,flagged,multiple_fish,,,,
Zebrasoma/Zebrasoma_gemmatum/008_gbif_5104744025.jpg,flagged,multiple_fish,,,,
Zebrasoma/Zebrasoma_gemmatum/009_gbif_5134617391.jpg,flagged,multiple_fish,,,,
Zebrasoma/Zebrasoma_gemmatum/010_gbif_5140783611.jpg,flagged,multiple_fish,,,,
Zebrasoma/Zebrasoma_gemmatum/011_gbif_5140789497.jpg,flagged,multiple_fish,,,,
Zebrasoma/Zebrasoma_gemmatum/012_gbif_5140922575.jpg,flagged,multiple_fish,,,,
Zebrasoma/Zebrasoma_gemmatum/013_gbif_5140976483.jpg,flagged,multiple_fish,,,,
Zebrasoma/Zebrasoma_gemmatum/014_gbif_5837882729.jpg,flagged,multiple_fish,,,,
Zebrasoma/Zebrasoma_gemmatum/015_gbif_5187575987.jpg,accepted,ok,0.8844817280769348,0.09868598581441552,data/extracted_fish/Zebrasoma/Zebrasoma_gemmatum/015_gbif_5187575987.png,data/extracted_fish/Zebrasoma/Zebrasoma_gemmatum/015_gbif_5187575987_mask.png
Zebrasoma/Zebrasoma_gemmatum/016_gbif_5831032914.jpg,flagged,multiple_fish,,,,
Zebrasoma/Zebrasoma_gemmatum/017_gbif_4133612616.jpg,flagged,multiple_fish,,,,
Zebrasoma/Zebrasoma_gemmatum/018_gbif_3355348115.jpg,flagged,multiple_fish,,,,
Zebrasoma/Zebrasoma_gemmatum/019_gbif_1838390147.jpg,flagged,multiple_fish,,,,
Zebrasoma/Zebrasoma_scopas/000_reference.jpeg,accepted,ok,0.868770956993103,0.11455143871191069,data/extracted_fish/Zebrasoma/Zebrasoma_scopas/000_reference.png,data/extracted_fish/Zebrasoma/Zebrasoma_scopas/000_reference_mask.png
Zebrasoma/Zebrasoma_scopas/001_gbif_6129830217.jpg,accepted,ok,0.7974811792373657,0.1810228365601328,data/extracted_fish/Zebrasoma/Zebrasoma_scopas/001_gbif_6129830217.png,data/extracted_fish/Zebrasoma/Zebrasoma_scopas/001_gbif_6129830217_mask.png
Zebrasoma/Zebrasoma_scopas/002_gbif_6129866338.jpg,accepted,ok,0.568232536315918,0.12783163495619865,data/extracted_fish/Zebrasoma/Zebrasoma_scopas/002_gbif_6129866338.png,data/extracted_fish/Zebrasoma/Zebrasoma_scopas/002_gbif_6129866338_mask.png
Zebrasoma/Zebrasoma_scopas/003_gbif_6130025111.jpg,accepted,ok,0.7117688059806824,0.05365053484364525,data/extracted_fish/Zebrasoma/Zebrasoma_scopas/003_gbif_6130025111.png,data/extracted_fish/Zebrasoma/Zebrasoma_scopas/003_gbif_6130025111_mask.png
Zebrasoma/Zebrasoma_scopas/004_gbif_6130344671.jpg,accepted,ok,0.8099750876426697,0.16645577967436234,data/extracted_fish/Zebrasoma/Zebrasoma_scopas/004_gbif_6130344671.png,data/extracted_fish/Zebrasoma/Zebrasoma_scopas/004_gbif_6130344671_mask.png
