image_key,is_reference,dominant_fraction,hue_dispersion,is_solid,n_significant_colors,spot_count,mean_spot_area,spot_present,elongated_region_count,periodicity_strength,stripe_present
Acanthurus/Acanthurus_dussumieri/016_gbif_6184872043,False,0.4778806948568763,0.1257000863878877,True,2,8,1871.875,False,6,0.09452041525448565,False
Acanthurus/Acanthurus_dussumieri/017_gbif_6234944802,False,0.4516270624457251,0.35627474402339987,False,4,5,1431.2,False,41,0.0880476483047097,True
Acanthurus/Acanthurus_dussumieri/019_gbif_6235298592,False,0.7131257426917362,0.10057746772601332,True,3,4,4413.0,False,7,0.07897374458189123,False
Acanthurus/Acanthurus_dussumieri/020_gbif_6185173111,False,0.3441026498369974,0.15047644144989164,True,4,2,369.5,False,1,0.11149522444084153,False
Acanthurus/Acanthurus_dussumieri/021_gbif_6178312023,False,0.4775349610006,0.07882104329293795,True,3,32,935.0,True,2,0.0683212276998967,False
Acanthurus/Acanthurus_dussumieri/022_gbif_6188324401,False,0.4298178158254832,0.34141962471349757,False,4,3,727.3333333333334,False,1,0.08288394180133671,False
Acanthurus/Acanthurus_dussumieri/023_gbif_6195543920,False,0.5202494742061796,0.18331664420262794,True,3,1,518.0,False,0,0.13194232474956472,False
Acanthurus/Acanthurus_dussumieri/024_gbif_6195822211,False,0.5366945462519187,0.1431006804525385,True,4,5,5578.8,False,3,0.08152302693676587,False
Acanthurus/Acanthurus_fowleri/000_reference,True,0.43825869104809134,0.3003908409357902,False,4,3,1462.0,False,8,0.11178849678599721,True
Acanthurus/Acanthurus_fowleri/001_gbif_6179292082,False,0.5599738701457171,0.06852699553770762,True,2,0,0.0,False,3,0.07980573501373323,False
Acanthurus/Acanthurus_fowleri/002_gbif_6253257513,False,0.4052847632800225,0.2680318422875801,False,4,2,771.5,False,2,0.09040356675426607,False
Acanthurus/Acanthurus_fowleri/004_gbif_6400480457,False,0.503381566153684,0.09884912685569668,True,4,6,3017.0,False,7,0.08694600424123135,False
Acanthurus/Acanthurus_fowleri/008_gbif_5844263847,False,0.48670304778114765,0.18234097456352588,True,4,7,1720.2857142857142,False,3,0.07203192224564844,False
Acanthurus/Acanthurus_fowleri/009_gbif_5932370841,False,0.5098510905368371,0.29436289181362074,False,4,1,1193.0,False,0,0.09967577827923917,False
Acanthurus/Acanthurus_fowleri/012_gbif_5230414952,False,0.5300489064355275,0.17656559992033077,True,3,7,4943.428571428572,False,4,0.09778285079349096,False
Acanthurus/Acanthurus_fowleri/013_gbif_4414225162,False,1.0,0.1355723426685798,True,1,0,0.0,False,0,0.09450227633966835,False
Acanthurus/Acanthurus_fowleri/014_gbif_4430982736,False,0.4884060976132935,0.18457760594031217,True,3,7,2872.8571428571427,False,2,0.0574908853507338,False
Acanthurus/Acanthurus_fowleri/019_gbif_2563653136,False,0.35476896896658894,0.29982647603207296,False,4,4,3725.25,False,14,0.08645361456463906,True
Acanthurus/Acanthurus_fowleri/020_gbif_2294568661,False,1.0,0.14100243510904487,True,1,0,0.0,False,0,0.07994898323542543,False
Acanthurus/Acanthurus_fowleri/021_gbif_2242801668,False,0.47267542114338773,0.14972851024274056,True,4,6,2201.6666666666665,False,13,0.08290868180787635,True
Acanthurus/Acanthurus_fowleri/023_gbif_4034841177,False,0.6754369247798971,0.30977473121979765,False,3,1,1255.0,False,6,0.07785609265764645,False
Acanthurus/Acanthurus_gahhm/000_reference,True,0.4129698832243771,0.1466955678402609,True,3,1,876.0,False,5,0.07398995532078434,False
Acanthurus/Acanthurus_gahhm/002_gbif_6133145919,False,0.3025334231844036,0.1262473688353048,True,4,30,1686.1,True,8,0.06983775334417414,True
Acanthurus/Acanthurus_gahhm/003_gbif_6147706481,False,0.6276208938956734,0.05891582298629305,True,2,3,1087.0,False,0,0.07547516966015484,False
Acanthurus/Acanthurus_gahhm/009_gbif_6159672551,False,0.3588316205120159,0.08802232203882002,True,3,22,3600.5454545454545,True,3,0.06833523970459457,False
Acanthurus/Acanthurus_gahhm/010_gbif_6162773632,False,0.3963394044769632,0.08123636611339609,True,4,7,3551.8571428571427,False,1,0.07617783426813526,False
Acanthurus/Acanthurus_gahhm/011_gbif_6162791792,False,1.0,0.06860933096617439,True,1,0,0.0,False,0,0.08069313692297905,False
Acanthurus/Acanthurus_gahhm/012_gbif_6162807546,False,0.4746365559390363,0.1211839406183826,True,4,13,2238.3846153846152,True,2,0.10349986349679163,False
Acanthurus/Acanthurus_gahhm/013_gbif_6162879745,False,0.8534789847637116,0.06493478193270104,True,2,0,0.0,False,1,0.10768713550228154,False
Acanthurus/Acanthurus_gahhm/014_gbif_6162973459,False,0.3913395448509751,0.0819283181600519,True,4,12,2483.8333333333335,True,1,0.08589754813921026,False
Acanthurus/Acanthurus_gahhm/015_gbif_6163033972,False,0.5839045427342782,0.050388345172616186,True,2,7,1314.7142857142858,False,0,0.11965160777725116,False
Acanthurus/Acanthurus_gahhm/016_gbif_6163228643,False,0.6019377071114085,0.09579010329529417,True,4,20,2635.55,True,0,0.08186450449020634,False
Acanthurus/Acanthurus_gahhm/017_gbif_6163374681,False,0.4355105565041865,0.11363283971741847,True,3,8,8728.875,False,3,0.06647071144015448,False
Acanthurus/Acanthurus_gahhm/018_gbif_6170838260,False,0.4420283982234901,0.08371790529156148,True,4,15,381.93333333333334,True,0,0.07488224705898804,False
